,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,Fluid
226,00:18:50,353.54999999999995,331.9,21.650000000000006,0.8799272593465607,80,0.27062500000000006,90,0,1,DI_Water
227,00:18:55,354.34999999999997,332.65,21.700000000000003,0.8799272593465607,80,0.27125000000000005,90,0,1,DI_Water
228,00:19:00,354.95,332.9,22.049999999999997,0.9132578373521122,80,0.27562499999999995,90,0,1,DI_Water
229,00:19:05,354.95,333.4,21.549999999999997,0.9132578373521122,80,0.269375,90,0,1,DI_Water
230,00:19:10,355.54999999999995,333.65,21.900000000000006,0.9132578373521122,80,0.27375000000000005,90,0,1,DI_Water
231,00:19:15,351.75,335.65,16.099999999999994,0.9132578373521122,80,0.20124999999999993,90,0,1,DI_Water
232,00:19:20,350.54999999999995,336.15,14.400000000000006,0.9132578373521122,80,0.18000000000000008,90,0,1,DI_Water
233,00:19:25,350.95,336.15,14.799999999999997,0.9132578373521122,80,0.18499999999999997,90,0,1,DI_Water
234,00:19:30,351.15,336.4,14.75,0.9132578373521122,80,0.184375,90,0,1,DI_Water
235,00:19:35,352.54999999999995,336.15,16.400000000000006,0.9132578373521122,80,0.20500000000000007,90,0,1,DI_Water
236,00:19:40,353.34999999999997,336.4,16.950000000000003,0.9132578373521122,80,0.21187500000000004,90,0,1,DI_Water
237,00:19:45,352.75,335.65,17.099999999999994,0.9132578373521122,80,0.21374999999999994,90,0,1,DI_Water
238,00:19:50,353.95,336.4,17.549999999999997,0.9132578373521122,80,0.21937499999999996,90,0,1,DI_Water
239,00:19:55,354.54999999999995,336.15,18.400000000000006,0.9132578373521122,80,0.23000000000000007,90,0,1,DI_Water
240,00:20:00,355.15,336.65,18.5,0.8799272593465607,80,0.23125,90,0,1,DI_Water
241,00:20:05,353.75,338.4,15.349999999999994,0.8799272593465607,80,0.19187499999999993,90,0,1,DI_Water
242,00:20:10,352.34999999999997,339.65,12.700000000000003,0.9132578373521122,80,0.15875000000000003,90,0,1,DI_Water
243,00:20:15,352.34999999999997,339.4,12.950000000000003,0.9132578373521122,80,0.16187500000000005,90,0,1,DI_Water
